2.598524474535060591e+01,2.266778076442020051e+01,2.336220048679878758e+01,2.731503737712282387e+01,3.491723341336404474e+01,4.964293479919433594e+01,5.226082801818847656e+00
2.516310357342977966e+01,2.185669932002252480e+01,2.277260761149975110e+01,2.720466548863178247e+01,3.533988999660127206e+01,4.911083221435546875e+01,5.482368469238281250e+00
2.689451544448191456e+01,2.398650082753628254e+01,2.522096751269487314e+01,2.792556743994976998e+01,3.338597965309838145e+01,4.792376518249511719e+01,5.747127532958984375e+00
2.720495102730256320e+01,2.443740758408056024e+01,2.596179030962934675e+01,2.858344505164901150e+01,3.310004976221043904e+01,4.940705299377441406e+01,4.801952838897705078e+00
2.825016147312362591e+01,2.561192273553109544e+01,2.720931882972240956e+01,2.853074456343565402e+01,3.204100134128103861e+01,5.064941406250000000e+01,5.014758110046386719e+00
2.915629718120379010e+01,2.689020617439700445e+01,2.940241080334332224e+01,2.916848575801946808e+01,3.085071543195591914e+01,4.849538803100585938e+01,5.240566730499267578e+00
3.068431514441427055e+01,2.859760094854339130e+01,3.107668877661554063e+01,2.870390038663191845e+01,2.900919290329666467e+01,4.986037254333496094e+01,5.243284702301025391e+00
2.924395031103469123e+01,2.731783851064916391e+01,3.059419714311815142e+01,2.961846065552836649e+01,3.004505840096819114e+01,4.747008323669433594e+01,6.377401351928710938e+00
2.732668219358804151e+01,2.551866357068549007e+01,2.898051263988106996e+01,2.951019126540455417e+01,3.068843374931588741e+01,4.541268348693847656e+01,6.234898567199707031e+00
2.965895199120201298e+01,2.790317632145955429e+01,3.140044866479098573e+01,3.044125188095386392e+01,2.955076072738259541e+01,4.745911598205566406e+01,5.294249057769775391e+00
3.117630237059056242e+01,2.869242887375838791e+01,3.056393853437904795e+01,2.968495167999180495e+01,3.058165136412353036e+01,4.784045219421386719e+01,5.679891109466552734e+00
3.236539612826278045e+01,3.019100954211438292e+01,3.277923198841574504e+01,3.072163015390271568e+01,2.946096692388357141e+01,4.996306419372558594e+01,5.588307380676269531e+00
3.348544064507790807e+01,3.109062630327017374e+01,3.320739584094684460e+01,3.074809076522194573e+01,2.966923064217240835e+01,5.126360893249511719e+01,4.853792190551757812e+00
3.291008853387158695e+01,3.054339781397294473e+01,3.279996619695169358e+01,3.112296332695144230e+01,3.005821472315703602e+01,4.967528343200683594e+01,4.753472805023193359e+00
3.513411419034054006e+01,3.274963323917086910e+01,3.467335313129404284e+01,3.105571820995873367e+01,2.873098939403663010e+01,4.875825881958007812e+01,4.990861415863037109e+00
3.461554062237723883e+01,3.227604571963546931e+01,3.459490224076019160e+01,3.153754966472124721e+01,2.937251891046742358e+01,4.831346511840820312e+01,4.724154472351074219e+00
3.597205629182853670e+01,3.326262065771352638e+01,3.456463806300594399e+01,3.072272140130284512e+01,2.970275335776226910e+01,4.643334388732910156e+01,4.588794708251953125e+00
3.665192281533956020e+01,3.380689394305673545e+01,3.431920297987290525e+01,2.943728891479740639e+01,2.887358444064089369e+01,4.590230941772460938e+01,4.987089633941650391e+00
3.753989824988665447e+01,3.493742445090212101e+01,3.605167246659786429e+01,3.037488722394703444e+01,2.785571231221553745e+01,4.671932220458984375e+01,5.223593711853027344e+00
3.717470974769184267e+01,3.457140078913749903e+01,3.566833508676329956e+01,3.084360222514945704e+01,2.805403126058389063e+01,4.947806358337402344e+01,4.484879970550537109e+00
3.798010237231809327e+01,3.549427610878374395e+01,3.702173877421189729e+01,3.107033696810927381e+01,2.763659271233528258e+01,4.855591773986816406e+01,5.115785598754882812e+00
3.666871908212797138e+01,3.446828349082236542e+01,3.687241860960229900e+01,3.211420169611425024e+01,2.775098591292998407e+01,5.059847831726074219e+01,4.365463256835937500e+00
3.596718604509531048e+01,3.366218576421103137e+01,3.589179178624274869e+01,3.154210830309670754e+01,2.841418217697677306e+01,5.138796806335449219e+01,4.176838397979736328e+00
3.323434367024283631e+01,3.096733123126490028e+01,3.349076671405204308e+01,3.170952202242155948e+01,2.984181050564773230e+01,5.046170234680175781e+01,4.349594116210937500e+00
3.385478456048734586e+01,3.146436785897041588e+01,3.373059394172056358e+01,3.150906756874411485e+01,2.993964733803691658e+01,4.848278045654296875e+01,4.638175964355468750e+00
3.347434604466727137e+01,3.103959719639698989e+01,3.314111388659588897e+01,3.120842575935385099e+01,3.006906361114927151e+01,4.733388900756835938e+01,4.807169437408447266e+00
3.362587311585022576e+01,3.143925536061001225e+01,3.417487250406382771e+01,3.111548861506195607e+01,2.928882351851083499e+01,4.608862876892089844e+01,4.652097225189208984e+00
3.341338100673861078e+01,3.118273535099277538e+01,3.404077868047182420e+01,3.088489343849984436e+01,2.971792188196036477e+01,4.742489814758300781e+01,3.989157676696777344e+00
3.188076516218339407e+01,2.928028045335282314e+01,3.164064758163107172e+01,2.993754356531909266e+01,3.150157797893754008e+01,4.819161415100097656e+01,4.430186748504638672e+00
3.201965246071888771e+01,3.013135001198934049e+01,3.382672818337245246e+01,3.126006520395282706e+01,2.949141682902652306e+01,4.756296157836914062e+01,4.517254829406738281e+00
3.275498346319484710e+01,3.053071637426920404e+01,3.347777150706407667e+01,3.115076437569339873e+01,3.013276876849889163e+01,4.967675209045410156e+01,4.563467502593994141e+00
3.116784084691864365e+01,2.954677769559711464e+01,3.383715162867213166e+01,3.205046903453664697e+01,2.942625887324874867e+01,4.787250518798828125e+01,4.934904575347900391e+00
3.184090493851048365e+01,3.052951877112948154e+01,3.561924791930499623e+01,3.327099818667450393e+01,2.876524161120050493e+01,4.894797325134277344e+01,5.383439064025878906e+00
3.107945413006049762e+01,3.028039906797090097e+01,3.634813897711141806e+01,3.379333563913157690e+01,2.782612437536864292e+01,4.886106491088867188e+01,6.000461578369140625e+00
3.146805330938186174e+01,3.039043262078343588e+01,3.593430626154676588e+01,3.254738938335777476e+01,2.798152431361718584e+01,5.024168968200683594e+01,5.375268459320068359e+00
3.129416133455159610e+01,3.006504952904150940e+01,3.526110249646328043e+01,3.200976172632902461e+01,2.828521523712693408e+01,4.790363311767578125e+01,5.392653942108154297e+00
3.035058204809850935e+01,2.908776360699994967e+01,3.403637839069743620e+01,3.087178188311933980e+01,2.829088490246454057e+01,4.785906791687011719e+01,5.919079780578613281e+00
3.253831703604618752e+01,3.132855761283031981e+01,3.594513398168377449e+01,3.023548568621544774e+01,2.621210925069651410e+01,5.016502380371093750e+01,4.834389686584472656e+00
3.505138019596720511e+01,3.379969509804328709e+01,3.839099983443277608e+01,3.009621354895473644e+01,2.496485524885098073e+01,4.868161201477050781e+01,5.665206909179687500e+00
3.488419013430145554e+01,3.336767385284115051e+01,3.705508456041372511e+01,2.856028482597292140e+01,2.498231293205124715e+01,4.648070335388183594e+01,5.877485275268554688e+00
3.486313511567427526e+01,3.373369746493690968e+01,3.826487416137138808e+01,2.999164355571426910e+01,2.416042325000321256e+01,4.426054954528808594e+01,6.435847282409667969e+00
3.492403664090055315e+01,3.349973358021964742e+01,3.740857826516599971e+01,3.003072465358965104e+01,2.511513630039886280e+01,4.467102050781250000e+01,6.294357776641845703e+00
3.432128890207162897e+01,3.259237888148157225e+01,3.599743334865297584e+01,2.930904030136981220e+01,2.646517068543440843e+01,4.615785598754882812e+01,6.033115386962890625e+00
3.469072656810061517e+01,3.278476399044129153e+01,3.579263325372563287e+01,2.889197358913932234e+01,2.672467480150072561e+01,4.761223793029785156e+01,5.253095626831054688e+00
3.416841517438199816e+01,3.160481769501892657e+01,3.331110067567949073e+01,2.800002991999371105e+01,2.911378275416614869e+01,4.969514846801757812e+01,5.037779808044433594e+00
3.347965084152302495e+01,3.073348775812981515e+01,3.218790477382906090e+01,2.819901590360088051e+01,3.019777608808598046e+01,5.193281173706054688e+01,5.367136001586914062e+00
3.488859472417532714e+01,3.190927326836713007e+01,3.265649349507920363e+01,2.692252834803392147e+01,3.006083242418714008e+01,5.326212882995605469e+01,5.829224586486816406e+00
3.560738742839598814e+01,3.233741739661729753e+01,3.212323443711098747e+01,2.545328877974487014e+01,3.025112305110702948e+01,5.229277610778808594e+01,6.438348293304443359e+00
3.673158667325886739e+01,3.355765246122343370e+01,3.336510070973591269e+01,2.550218091944574184e+01,2.944986957007230544e+01,5.286008834838867188e+01,6.580045223236083984e+00
3.430776260399473188e+01,3.081359296311149620e+01,3.021353150458654113e+01,2.504067140294511162e+01,3.128509476821761126e+01,5.494203567504882812e+01,6.605920791625976562e+00
3.310496237580488099e+01,2.935585672975028615e+01,2.859001785207338031e+01,2.462972571975797820e+01,3.269990532043918563e+01,5.678390502929687500e+01,6.514148712158203125e+00
3.480436704139367521e+01,3.334677954342994610e+01,3.392619802515805816e+01,1.510439786968773035e+01,1.642097200149200376e+01,9.960975646972656250e+00,6.552584171295166016e+00
3.297342548767622361e+01,3.146124139442342837e+01,3.176016465960481128e+01,1.527702182957251509e+01,1.792597510842455577e+01,1.071489334106445312e+01,6.127266883850097656e+00
