3.280000000000000000e+02,1.153500000000000000e+03,2.341000000000000000e+03,3.591000000000000000e+03,4.207500000000000000e+03
3.310000000000000000e+02,1.144500000000000000e+03,2.341500000000000000e+03,3.594000000000000000e+03,4.218000000000000000e+03
2.720000000000000000e+02,1.124500000000000000e+03,2.345000000000000000e+03,3.606000000000000000e+03,4.239000000000000000e+03
