,jaw_dot_dot,tongue_dot_dot,shape_dot_dot,apex_dot_dot,lip_ht_dot_dot,lip_pr_dot_dot
0,16055.179834365834,24436.176121234894,36403.74898910523,-35303.009152412415,981.8382561206818,10762.166976928711
1,1839.596033096322,2541.995048522949,1100.7553339004528,4971.885681152342,-3996.764421463015,-2648.7374305725098
2,-1198.7113952636719,1553.597152233123,3459.8660469055176,-4182.438850402826,-217.1897888183551,1892.4450874328656
3,2344.6011543273926,-1958.9346647262541,1640.4438018798828,0.15258789063388178,-1382.8955590724945,-272.5172042846591
4,802.9454946517935,2238.9811277389526,-4752.256870269777,-2484.0617179870646,-1348.501443862915,2574.8443603515584
5,345.87740898132535,-1527.3225307464556,89.41054344177246,-2457.1546912193303,-315.61851501464844,-775.0415802001953
6,976.1748090386387,-6034.717857837677,-658.1079959869406,4028.114676475525,-62.50068545341456,-1371.0065186023721
7,-4104.681611061094,5302.85596847534,-294.86656188964844,-656.3568115234442,-104.75553572178029,-3459.6197307109837
8,-2094.6812629699616,384.9309682846046,3501.0087490081787,1528.4180641174316,-2962.4502733349823,-427.2159188985839
9,-2317.1710968017487,-19.111633300782316,347.5117683410599,-5977.7021408081055,1119.8735237121493,-3008.646816015244
10,5602.173805236816,2458.868324756622,-3128.2206624746323,1083.7030410766602,2141.188383102417,5311.29479408264
11,764.3389701843306,-3.4347176551824177,770.183801651001,-1573.014259338379,4353.309869766235,463.37783336639455
12,-1586.7010504007346,-3405.672311782837,3721.5662002563517,604.0078401565552,-1474.6164530515664,-840.3930440545082
13,849.3179082870494,-3829.096555709841,1986.0017485916615,2357.501983642582,-1274.573802947996,1529.5207500457727
14,1445.3482627868696,405.4474830627452,1650.3822803497271,94.15030479430477,1536.984443664564,-1644.8646783828724
15,-4276.713132858285,2281.053066253662,1726.2071371078478,-5644.810423254967,4004.985094070433,-1869.0752983093305
16,-4444.634914398195,-2232.277393341062,1246.5286254882744,1456.6326141357465,-6452.658176422116,5441.078096628187
17,171.547532081604,3898.296356201174,414.3524169921875,663.3317470550514,2139.36686515808,1933.0039620399464
18,-759.7613334655762,-1019.3228721618785,-682.8486919403098,-546.8428134918146,656.2137603759744,-4025.8705615997314
19,-3252.133131027224,4511.831998825068,1299.1523742675747,361.2530231475898,-2844.4296121597254,-273.1871604919478
20,7953.62949371338,-10157.620310783386,15853.156447410573,-29970.156848430637,-5318.287611007688,5110.802282579244
21,-1533.5988998413218,-286.7323160171487,736.0136508941652,693.7503814697266,-4573.295116424556,1206.731945276261
22,-6292.172670364378,4744.715690612788,1119.0605163574198,-2023.9388942718615,-721.8933105468728,240.58580398560457
23,4513.493478298188,2668.3568954467705,4501.17409229279,1454.5929431915304,6988.834142684934,736.4195585250857
24,-3132.28353857994,3396.8180418014513,2997.226119041442,7388.494610786435,186.614990234375,4259.855747222892
25,-2144.7324752807617,291.8243408203125,-1758.5086822509809,2568.565607070923,-2164.4985675811768,142.45033264159713
26,-203.4723758697531,4570.690095424653,3218.231573700905,644.3023681640669,-754.4571161270142,-4304.018020629883
27,2074.539661407475,-5991.584658622743,-1942.9576396942116,-4058.486223220823,-4112.265110015883,-3316.1444962024675
28,4111.171662807466,-33822.003602981575,-31430.779695510857,-805.9072494506858,18244.166970252987,22252.687811851498
29,-2758.1501007080055,-3155.184090137481,3219.215869903537,2529.413700103775,2580.4558396339407,1108.4562540054321
30,-1368.9208030700615,573.7471580505327,376.85483694076316,457.82685279846083,2139.900028705597,4841.103553771971
31,22225.506603717808,-413.56891393661283,-29375.64194202423,41730.194091796875,-28178.537487983704,14005.774855613705
32,1861.717700958252,-3889.8539543151765,-1698.616743087764,3563.562631607051,1589.385271072392,6521.768569946289
33,-3228.788375854492,6797.045022249222,-1102.6567220687866,1130.517721176152,-1587.8880023956287,-2373.126596212387
34,-3834.68270301819,-3593.773841857919,-626.838207244873,-121.2552189826976,595.970153808576,2470.083236694336
35,1623.3038902282715,-6598.623991012573,-2993.4632778167747,838.1667733192432,2860.8545660972595,944.90766525269
36,2110.877335071564,-930.5226802825916,-3536.170721054077,5956.31599426269,2908.2739353179936,-1076.4050483703656
37,3650.162220001225,-2338.9043658971786,-4557.3604106903085,2349.8132824897775,-65.73677062988281,6352.272033691414
38,31778.56981754303,11464.684605598444,-18293.027877807617,13834.067583084086,-2896.2290287017813,-18136.41905784607
39,-3706.2799930572464,833.0075815320013,646.2192535400369,2472.6533889770594,3821.5014338493334,-259.27767157554626
40,-4080.286026000972,2918.130457401276,747.088193893437,2053.135633468627,1428.8297295570374,1314.6853446960404
