,jaw_dot_dot,tongue_dot_dot,shape_dot_dot,apex_dot_dot,lip_ht_dot_dot,lip_pr_dot_dot
0,0.7384501786678702,0.8173742690755169,0.8104370287783199,0.2701545943169554,0.5170930898961987,0.5179526480209217
1,0.6431735166376955,0.5984064029826279,0.523834357398051,0.5232183976027924,0.4762211894940498,0.4336594776451044
2,0.6228099639308574,0.5885212477679838,0.5429864848077722,0.4656979945814658,0.5072496542967312,0.46220271828469917
3,0.6465581966432217,0.5533917494785232,0.5282157466407512,0.49197894457126473,0.49767977832439086,0.44859502041676935
4,0.636225606205346,0.5953759031703647,0.47631745416542126,0.4763695997667546,0.4979621372395932,0.46649188450560636
5,0.6331622130917044,0.557708384462197,0.5156238888620704,0.47653866773222275,0.5064416024487862,0.4454364435191996
6,0.6373866356130219,0.5126290671252104,0.5095552587510103,0.5172882944737491,0.508519576408511,0.44169055341631813
7,0.6033333707785199,0.6260182977693529,0.5125041861531751,0.48785382478646594,0.5081726846913928,0.42856274160080926
8,0.6168049331513935,0.5768331951468665,0.5433204963776008,0.5015816679413101,0.48471240431566315,0.4476226739804934
9,0.615313746507251,0.5727922882965052,0.5177192494217195,0.4544176136382788,0.5182262921367359,0.4313972958991804
10,0.6683913237830104,0.5975750368192645,0.4895019767053036,0.49878733972334405,0.5266107891363023,0.4836916255242997
11,0.635966854905697,0.5729490761094147,0.5211506562606831,0.4820940873367976,0.5447712279050891,0.45322043000158024
12,0.6202095530184054,0.5389226513048966,0.5451110627906911,0.4957732165961587,0.4969267945081912,0.4450256821037428
13,0.6365364065807098,0.5346879049658225,0.5310211129961248,0.5067911447328748,0.4985690471241769,0.459921586298717
14,0.6405311621559492,0.5770383847105095,0.528296430859963,0.492569571060499,0.5216505694050754,0.4399692397882623
15,0.6021803692985987,0.595796672623598,0.528912004902101,0.45650930982952853,0.5419116513407771,0.43855998181346406
16,0.6010549124020728,0.5506579968984191,0.5250177985303529,0.5011306103018545,0.4560594992666094,0.4845073681245742
17,0.631993807418372,0.6119710301378974,0.5182618863620113,0.4961459732120989,0.5265958353621566,0.46245764785720395
18,0.6257519251806182,0.5627889855975744,0.509354404692533,0.4885419464803759,0.5144198715615641,0.4250036171515398
19,0.6090473797514946,0.6181071167077087,0.5254450174547732,0.4942478877899106,0.48568129639670216,0.4485908094604454
20,0.6841514115881911,0.4713951360988587,0.6435997690710608,0.3036631085411207,0.4653721284863506,0.4824314458289035
21,0.6205654578987574,0.5701157629849574,0.5208732504241124,0.4963371060591876,0.47148815360642077,0.4578927230029184
22,0.5886722179715099,0.6204362307709037,0.5239829655938179,0.4792607415618896,0.5031062844782115,0.4518200884645498
23,0.6610946957289893,0.5996701718299109,0.5514402060545469,0.5011177942066486,0.5664075970966269,0.4549366119949166
24,0.6098506439208518,0.6069556502051524,0.5392306039182355,0.5384029498980862,0.5105646946363963,0.47708288922854597
25,0.6164694764788993,0.5759020180698498,0.5006218017373595,0.5081173446770532,0.4912631987363826,0.4512032657839493
26,0.6294803232362255,0.6186957677183083,0.541024807387597,0.49602640376278756,0.5028389515126026,0.4232553434750445
27,0.6447481719584811,0.5130604504484089,0.49912437734177306,0.46647684014745866,0.4752729851594947,0.4294645437477526
28,0.6583982268271314,0.23472314116614243,0.25973140526341,0.4869141376001597,0.6588083914786896,0.5901754005672203
29,0.6123581867423522,0.541427831617096,0.5410327982657603,0.5078713370704798,0.530216960766366,0.45727501898114786
30,0.6216691747484618,0.578721581746919,0.5179574672320646,0.49485470105982293,0.5266002123749097,0.48073627597259044
31,0.7798053664981995,0.5688472460627363,0.2764157685204301,0.7541860355616905,0.2777006237191794,0.5383400867232219
32,0.6433217819992796,0.5340802586748842,0.5011080265013547,0.5143693220522333,0.5220807546473013,0.49129996192905856
33,0.6092038425728505,0.6409619664801229,0.505946248883515,0.4990814956992825,0.4959968903196058,0.4353918075694862
34,0.6051429760025997,0.5370414121522396,0.5098091183832698,0.4912160891626305,0.5139253009265995,0.4658334168156673
35,0.6417238685835662,0.5069893347119302,0.49059598665835097,0.49724453391292345,0.5325188975874141,0.45624704736659005
36,0.6449917168104589,0.5636770931938289,0.4861900882654583,0.5294039799645857,0.5329081874868971,0.4435422474683124
37,0.6553084176790157,0.5495916002804767,0.477899695221338,0.5067428334470453,0.5084930097271365,0.4902346049647176
38,0.8438325628413591,0.687643917079798,0.3663885007964288,0.578903147787285,0.4852560484444346,0.336312889639901
39,0.6060035654635555,0.5813144945169167,0.5201442665195737,0.5075146885858898,0.540405339957516,0.44867823644399873
40,0.6034968765441145,0.6021682046947147,0.5209631576325181,0.5048786852097512,0.5207626719387985,0.4585712554876366
41,0.627420579638066,0.5576412914509885,0.5315703597554199,0.5034562109980792,0.4892369916991482,0.4367702054909222
42,0.6435361303918312,0.6147905267517615,0.5022610937075445,0.4788965052897815,0.5053867888611842,0.4587397667954405
43,0.6357140130077867,0.573881347061825,0.47247209673171714,0.5048868048165328,0.5293635264647844,0.43574301687447076
44,0.6389118442619427,0.5539858340990486,0.46723572284176157,0.4824816862044331,0.5311102151188489,0.45867234279102637
45,0.6081684778365456,0.5612622574512757,0.5239192514811656,0.5005124228410771,0.49705097909444756,0.48055634375699885
46,0.6213297631611655,0.5591753071322675,0.5187586503025354,0.5043210315148454,0.5508540651639285,0.4625698207653645
47,0.644299444928107,0.5428852700596382,0.532163582807481,0.4940860124927191,0.502363865801934,0.4682707840853125
48,0.621512328420216,0.5544959078970986,0.4848932856599957,0.5130372196632728,0.5527269782781359,0.4363482107219489
49,0.5836195226866856,0.57909438163452,0.5151110790494758,0.49655976605105817,0.4792650556663051,0.44072145323774214
50,0.6717894984372254,0.531465514223535,0.5009487000888698,0.4999330581865254,0.49862862428644417,0.4491485588676334
51,0.6081676069563164,0.5437581528179871,0.47036175002435915,0.4917956691665317,0.4658847747894087,0.4203559277115168
52,0.5699432794907769,0.6620064286311743,0.4924178512320423,0.5572841011163097,0.6209921560995515,0.5342039048452747
53,0.6269355952271417,0.6061661583072028,0.5394752115277571,0.49002578214846326,0.521647863437437,0.4689462876036714
54,0.6497226558069447,0.5668462424573976,0.5479407929773199,0.4787236939908363,0.4645371539730427,0.4591971407156992
55,0.6146526700141172,0.5432295636140895,0.5196172980152786,0.47417594268072943,0.47384840329608585,0.44777320958116945
56,0.603481799929505,0.49764776999507127,0.535076276346538,0.4819706453443994,0.4778522139346431,0.4475828548740358
57,0.6276010955321735,0.6116703410795578,0.5134092391473289,0.46029364722714455,0.48937811427271,0.4248841031678305
58,0.6306253909173616,0.5104084985855907,0.5339874603735674,0.46472214930305983,0.5412193052989345,0.42868749586490834
59,0.9402892875563743,0.7036748308687569,0.6401204714010106,0.2570226022138273,0.48950652173432224,0.4116306351418392
60,0.6386820357478916,0.5537197690284789,0.5196289695000296,0.5005756456649143,0.4791574873361204,0.4414389871765891
61,0.6088389197876484,0.5367757822473578,0.4823330787026992,0.5036207379011755,0.49652582625425123,0.41543059894409895
62,0.6081772265874716,0.5891646521600091,0.5233407266608339,0.45999047654017144,0.5057480869200257,0.43344132463198903
63,0.6205252376136783,0.6128561571472478,0.45827570013520724,0.4697811380965194,0.5161069665386403,0.42157626585130964
64,0.5981374276805878,0.5663990545721409,0.5176584144688628,0.4595500590311892,0.5201670458903339,0.42333070610619394
65,0.6304435087799589,0.608227687200507,0.4949302689756567,0.4766437937942864,0.5306797717576484,0.4593917775608029
66,0.6225716303782327,0.5635710796788286,0.5249191038359156,0.47857874702512665,0.5271044594131375,0.43506337826443714
67,0.6484180692339235,0.5682962875541244,0.523382757554925,0.518245932432797,0.504949636853271,0.44364849544104035
68,0.636614381321412,0.5702056887821435,0.4768539069608077,0.4849561789728221,0.5124411290561403,0.43658945655960224
69,0.6309952633383616,0.5713446649266377,0.515772976111316,0.487938614379515,0.48542519833470543,0.4655665605710476
70,0.6254844610838141,0.5924325616803473,0.5563952400626985,0.47660066400106865,0.5360093438383727,0.47253345668488195
71,0.6287589003360191,0.6104629187374008,0.5135022045557193,0.4906245544609217,0.5111019809033649,0.4366742582516574
72,0.6257346354116647,0.61250194419958,0.48596321047356844,0.5117360582943423,0.49966604053283115,0.4496567208923451
73,0.6289399460488899,0.6009711011444192,0.4915907145925574,0.4979632895199651,0.5311980452990138,0.44622319552092116
74,0.6268133284368026,0.5414613542780049,0.4999631951438571,0.5008092791105992,0.5139691114234484,0.44139712862231223
75,0.5829847468763444,0.5640007014751666,0.48357396270211556,0.4865490212046228,0.49076465967509875,0.42819908862017525
76,0.6411644438873652,0.5071888492381081,0.508503944439242,0.49101090196157565,0.4989945299524781,0.4517866593157256
77,0.6598806187794184,0.6128042591680759,0.5128413151998075,0.5033408399247836,0.5077103110343919,0.4449380146479839
