,jaw_dot_dot,tongue_dot_dot,shape_dot_dot,apex_dot_dot,lip_ht_dot_dot,lip_pr_dot_dot
0,0.4855568143913365,0.49844703094291665,0.5289393095239676,0.47858254636187686,0.49804450144110485,0.48759967781354485
1,0.635353317645604,0.15613354438622262,0.38109737020564605,0.14163907033388107,0.5144393774748522,0.45717338630839705
2,0.4916303301597357,0.47193218579422896,0.5314202687156512,0.4917750827762308,0.44381638787297684,0.5021894701613687
3,0.4771718998839999,0.48108557242588773,0.4824591895676735,0.5137494929355013,0.5250600763464831,0.48371776302076164
4,0.5346063034076851,0.47976678856997895,0.5114632230650279,0.520100898828043,0.4869262969148854,0.4830123554622083
5,0.4807481434901233,0.49492663027659295,0.5386340999413615,0.5237851696965746,0.4668924300954644,0.5035060748595452
6,0.4642381324074791,0.49534322477762766,0.4938936486804289,0.48872348921611136,0.5145039457485079,0.5206975101768672
7,0.49998113951538214,0.479112826839214,0.5356284566110909,0.5178920060573358,0.49278817496185584,0.45820030544813417
8,0.5214750643595716,0.4864757448986309,0.4882890226131407,0.53124049755913,0.5096198000156378,0.5221998522487201
9,0.5013530545733371,0.48307418132561497,0.5135249094900849,0.4872013192057632,0.5308732717208461,0.523095431692878
10,0.505782146832434,0.5063399873163501,0.47290644120545405,0.51943352681917,0.5067880052521464,0.48472830915764414
11,0.50293253399845,0.48856437798956864,0.520726319918223,0.5195386472829643,0.4833154919547957,0.4339907108045609
12,0.4673158794608324,0.5045485520691962,0.5144043654114145,0.4810672786089799,0.4894133276038794,0.49665726398549986
13,0.5246540364776588,0.4850796530282974,0.5154664141701389,0.5262349489007099,0.4934985267954139,0.5090734844421237
14,0.4931656354063199,0.46687643156760905,0.5177445878370193,0.5125075976137387,0.5258096221811058,0.4577401794581183
15,0.4684412514206073,0.6583788745232885,0.5139198493034456,0.5082552839391422,0.6146706961449345,0.5914595547615065
16,0.47317082495125884,0.5049481265287821,0.4954903393292346,0.5120702536733102,0.4928739492489554,0.5133342298898728
17,0.49173150669665255,0.47140182924317453,0.5075175101857878,0.49411427742293035,0.5002733945595386,0.4691440030739288
18,0.5211106204541667,0.4932692736601054,0.49408071598567005,0.5303665976727924,0.4516233369504454,0.45853801144225736
19,0.48571485661646363,0.5054590907880732,0.4979519678714104,0.49031407510503827,0.4896047257337624,0.48644393430791966
20,0.49599115467436294,0.4842270341339556,0.4633021805744922,0.5181269600889872,0.5148606609786897,0.5009272784005544
21,0.49519643145211345,0.5134689563741553,0.47886729497935254,0.5214934482285465,0.5060596822472782,0.5209855418005386
22,0.49588920466346537,0.47933859943916557,0.4731623315392211,0.48183681211235424,0.5417510450343933,0.5199503879325615
23,0.48190815638830203,0.47415698673685924,0.4887081570698224,0.49858605255845223,0.5321995825305645,0.4976335796350999
24,0.4959228666274393,0.484089849017575,0.5333651865464244,0.510099199093941,0.5165264156492256,0.48920262252342733
25,0.505158922896065,0.4576073153538253,0.5153361205568461,0.5096172746129498,0.4689127894374291,0.5016913052729683
26,0.5366009749503846,0.44955451904442006,0.526712229808813,0.29188964451157356,0.6139043485059916,0.400380335934352
27,0.4433317546409172,0.46724153661484547,0.49713558410755543,0.5233870768603589,0.5225847281496357,0.4738756411475915
