8.317993460223079005e-02,6.654706839472054880e-02,7.081501856446266452e-02,-1.125805824995040894e-01,-5.260074473917484422e-02,1.712784886360168568e-01
2.508902259171009175e-01,1.007934622466564178e-01,6.452196100726723116e-02,-2.483208194375038091e-01,1.067833628505468341e-01,-9.924081270582973957e-03
-1.127348408102989141e-01,-4.788540136069059650e-02,7.079320996999741156e-02,-2.864304808899760177e-02,-2.169518582522868971e-02,8.386386267375200987e-03
-2.462402135133743286e-01,-1.138277396559715243e-01,1.547639882192015578e-02,1.284681558609008789e-01,-4.499518722295760970e-02,3.079658951610326698e-02
2.093762949109077565e-01,1.009790476411581012e-01,-8.006058074533939709e-03,-9.938428588211536963e-02,3.726371489465236941e-02,-2.530987421050667763e-02
4.527812562882900516e-02,1.498717097565531800e-02,-8.106709346175193509e-02,1.909088790416717529e-01,2.024795830249786488e-01,-1.938515618443489019e-01
1.250132232904434260e-01,4.156957883387803893e-02,1.555331572890281677e-01,1.254531763494014796e-01,-7.319151833653450567e-02,-2.573347911238670419e-02
-7.340644225478172580e-02,1.296875692903995403e-01,-3.907495401799678664e-02,-1.291962326504290069e-02,-3.098578411154449125e-02,-1.891534295864403387e-02
-2.687241017818450817e-01,-1.116519304690882508e-01,1.812720201909542028e-01,1.190384201705455836e-01,-8.010126464068889618e-02,1.389904893934726660e-01
-4.073001537472009659e-02,1.307727649807929882e-01,3.657864291453734318e-02,-3.735382920131087581e-02,1.009378280490636770e-01,-7.144919373095034998e-02
8.129814481362700185e-02,8.910079672932624123e-03,-7.316435873508453369e-02,-1.795562744140624944e-01,3.788117440417408666e-02,-2.490547476336359839e-02
-6.984381191432476217e-03,-5.982927028089761456e-02,-6.146964132785796842e-02,5.203227628953754902e-03,-2.064402168616652662e-03,2.615511910989880631e-02
-1.099131312221288681e-01,4.231890253722667833e-02,1.012256786227226230e-01,-1.104475706815719604e-01,9.159456565976142883e-02,-6.030649021267890653e-02
-1.069038800895214109e-01,5.967528149485588213e-02,1.575087040662765392e-01,1.078160144388675690e-01,2.179736390709877125e-01,2.309666275978088379e-01
2.057467950507998328e-02,9.835225790739059171e-02,9.282854497432709018e-02,5.862179249525070052e-02,-3.297748342156410495e-02,-6.844617612659931183e-02
-6.618585437536239624e-02,-1.349080204963684082e-01,1.051054671406745911e-01,-1.501529365777969360e-01,6.182159855961799622e-02,-1.793299466371536255e-01
4.148705266416072984e-02,-1.047880373895168360e-01,9.140524491667748053e-02,-1.205136144999414613e-02,1.220238514244556399e-01,1.662891805171966553e-01
1.959963887929916382e-01,8.416095152497291010e-02,-1.420183815062046016e-02,-1.051913790404796628e-01,3.656542021781206131e-02,-1.516924537718295982e-02
-1.208983272314071711e-01,1.949709773063659779e-01,1.099651783704757718e-01,-1.102450780570507077e-01,1.403958864510059246e-01,1.970979839563369862e-01
2.513927042484283558e-01,1.068955838680267362e-01,2.256699988720356487e-03,-1.385328724980354198e-01,3.949683643877506534e-02,-2.816538568586111208e-02
7.372356876730919162e-02,8.835224132053554752e-03,-2.759189903736114502e-02,-1.270805425941944067e-01,1.254507023841142620e-02,-9.964243974536657333e-03
2.472726255655288696e-01,9.793013259768486301e-02,-4.088201802223920961e-02,-2.181846454739570507e-01,5.287919528782367845e-02,-2.890599006786942482e-02
1.507517561316490118e-01,-9.515587538480758945e-02,1.490707561373710577e-01,6.578816697001457769e-02,-3.777894042432308058e-02,1.933819815516471807e-01
-3.048006892204284668e-01,-1.456423088908195551e-01,2.257296845309610805e-02,1.963259875774383545e-01,-5.674147233366966248e-02,4.968569427728652954e-02
4.614768065512180051e-02,7.806050032377243042e-02,-3.244601786136627058e-02,-1.417228922247886769e-01,9.527087062597275335e-02,-2.003650531172752325e-01
2.248710677027702387e-01,1.157825164496898707e-01,1.027024324983358411e-01,-5.200064778327941756e-02,3.638524450361728391e-02,-3.146094949916004857e-02
-7.202799571678042759e-03,-1.670702457427978571e-01,-1.495828658342361339e-01,-1.578230097889900263e-01,-1.824986934661865234e-01,6.687450632452965338e-02
-1.564175069332122692e-01,-8.679402023553847711e-02,3.649404002353549142e-02,3.773705544881522655e-02,-2.710436079651117394e-02,1.720554288476705551e-02
1.566309615969657953e-01,8.971555791795253476e-02,-3.491936516184068859e-04,2.610668694833293696e-02,2.743413299322128296e-02,-1.866779793053865294e-02
1.519091039896011408e-01,-1.414802506566047724e-01,1.574457868933677729e-01,7.212006524205208380e-02,-4.030145276337861876e-02,9.800780266523360928e-02
2.334101274609565735e-01,9.839520156383514682e-02,1.991124525666236947e-02,-1.038808420300483676e-01,4.334568288177251955e-02,-3.086111452430486540e-02
2.481631466653198143e-02,2.663256414234638214e-02,-1.213930532336235102e-01,-1.189418911933898954e-01,1.757633373141288813e-01,1.654002323746681102e-01
-2.263299357146024773e-02,1.301796302199363653e-01,2.647461453452706198e-02,1.282184511423110906e-01,1.886430233716964722e-01,1.914314424739132006e-02
2.170392964035272598e-02,1.785580858588218800e-01,1.667372971773147527e-01,2.267167042009532625e-03,5.647874660789966444e-02,5.270190611481666287e-02
-1.649442590773105566e-01,-7.505393475294112882e-02,-3.318472781393211248e-03,7.116171494126319330e-02,-2.976234909147024155e-02,1.932430453598499298e-02
-1.904579252004623413e-01,-1.431463211774826050e-01,1.205545812845230103e-01,3.387898951768875122e-02,1.257859021425247192e-01,-2.727318927645683289e-02
2.224953785538673345e-01,-1.691110730171203613e-01,9.295218288898468573e-02,6.384615115821361264e-02,1.844100922346115223e-01,-9.224720746278762540e-02
