,TT_Den_dot_dot,TT_Alv_dot_dot,TB_Pal_dot_dot,TB_Vel_dot_dot,TB_Pha_dot_dot,LPRO_dot_dot,LA_dot_dot,jaw,tongue,shape,apex,lip_ht,lip_pr,jaw_dot,tongue_dot,shape_dot,apex_dot,lip_ht_dot,lip_pr_dot,jaw_dot_dot predicted,tongue_dot_dot predicted,shape_dot_dot predicted,apex_dot_dot predicted,lip_ht_dot_dot predicted,lip_pr_dot_dot predicted,jaw_dot_dot,tongue_dot_dot,shape_dot_dot,apex_dot_dot,lip_ht_dot_dot,lip_pr_dot_dot,loss
513,3706.0966340131786,5226.7049335510055,8488.232550608927,-7244.550178226604,-11857.458405400721,-809.6694946289418,458.62197875973015,0.7660536766052247,2.530867099761964,2.305656909942627,-1.7584247589111326,1.6394389867782593,-0.2736314535140992,0.0,1.0395050048827237,-8.621597290039016,-12.34501600265505,0.0,-0.47530531883240296,502.03906,1639.6172,611.125,1414.9453,-107.71094,95.40625,496.9865083694458,1639.6379470825284,514.8553848266556,1086.5354537963888,0.0,47.5305318832403,5.4822334e-07
514,5230.5424224729795,3153.669344877841,-4419.480344579511,469.09311983047735,10185.652173265256,-2325.916290283274,39.02912139896131,-2.592992782592773,1.3031885623931885,2.0221166610717773,-0.4891475439071655,-0.0019743582233786587,0.9064682126045228,6.646800041198686,11.519002914428713,0.5302667617797852,9.376031160354623,5.528320465236901,0.0,-467.5547,-1051.75,1009.1094,-1816.8047,-396.48438,0.6875,-664.6800041198686,-1151.9002914428709,754.8403739929199,-2177.647352218628,-327.50237733125675,0.0,1.0774478e-06
515,23188.945834813985,24751.75386688381,27994.81656902689,4095.9718498910293,-19857.513310227157,-1251.4114379882812,-523.0665206909002,-3.4150652885437003,-1.027926683425903,0.7252998948097229,1.5828458070755007,-0.8578959107398986,-0.9050312042236328,0.0,0.0,-16.776525974273678,0.0,11.860650777816785,1.078343391418468,-1400.9219,2313.6953,-318.9922,-583.9453,-428.60156,39.03125,-1423.1848716735972,2293.875217437742,-660.4152917861937,-854.390859603884,-342.97823905945165,-35.19415855407826,8.970631e-07
516,2181.2949771786803,4367.815522900926,15263.028945100174,7245.250514489372,-10156.507965016086,-4685.020446777486,-4048.109054565393,-2.61053729057312,1.8551045656204224,1.7104723453521729,-1.454754114151001,3.140994548797608,2.7479078769683842,0.0,0.0,16.196322441101074,-16.11014604568477,17.545294761657754,0.0,-183.10156,1052.5625,-1207.9453,1114.4375,-581.72656,-1411.4766,0.0,1032.7374935150167,-1619.6322441101074,698.9836692810013,-450.093746185307,-1499.6123313903809,1.7668444e-06
517,-33383.02818403976,-33033.85424822701,-33236.38189272156,109.3983463377768,24774.143906151134,2244.663238525409,-5548.763275146484,-0.7190842032432556,0.20342786610126493,-1.8880363702774048,1.1249161958694458,-0.21864859759807584,3.687000274658202,13.432544469833374,44.764187559485435,-5.374622344970724,1.1289477348327637,0.0,0.0,-265.3047,-3918.0156,374.95312,2264.5469,137.64844,-1572.3516,-1377.7416944503784,-4476.418755948545,190.75512886047585,2319.4611072540306,0.0,-1504.5881271362216,7.959882e-06
518,122400.09352201787,-5472.639535562927,-258582.39232336235,-163007.24480523134,225108.5681698237,-245338.9167785643,-50635.86235046379,-2.0281436443328857,2.382109642028808,-0.9900377988815308,2.602021455764771,1.3899357318878172,1.585029125213623,0.0,0.0,-14.48286771774292,-18.075489997863727,-11.842334270477314,-10.46757698059082,-2131.0156,-21463.68,39019.89,-30499.406,-23982.598,-26536.984,-3896.043300628662,-22549.40032958984,38990.00525474548,-29334.759116172798,-24180.032014846798,-26235.05473136902,2.705502e-05
519,11245.001430955988,7959.48770614391,4022.594184984669,5826.180328032909,9279.90842087958,24368.47686767578,-6968.164443969727,2.3781108856201167,2.5758869647979736,-0.4670363962650298,-2.6746811866760254,2.4496343135833745,0.1941988319158554,0.0,0.0,-20.244726538658128,26.596736907958984,-23.41127395629887,11.941529810428614,-140.67188,-730.6719,288.25,-3193.9766,2227.4219,-1158.2812,0.0,-762.5031471252486,-146.90101146698103,-3574.049472808842,2341.127395629887,-1194.1529810428615,1.6296491e-06
520,2166.1828757012813,3759.323851694845,8980.67515208865,-944.818039873434,-8005.351705506703,6952.857971191424,9958.81557464598,-1.03058922290802,2.4350886344909664,1.7124421596527102,-0.259947657585144,-1.0498639345169067,0.07841633260250093,-4.28953766822816,-11.194038391113327,0.0,0.0,-7.351183891296388,6.773696281015872,621.14844,1158.4688,-152.40625,688.58594,673.1172,3433.8828,428.953766822816,1116.6906356811523,-330.88326454163035,491.157174110412,735.1183891296388,3437.5198557972913,5.1569185e-07
521,-32299.617187355023,-33463.2677350713,-41536.363659500785,-33958.10608200424,8235.203541068082,5619.621276855433,675.1060485839666,-2.266775131225585,-0.0948641151189804,-1.119647979736328,-1.3784668445587158,0.9483417868614196,-1.7219916582107546,-17.76995658874507,0.0,-15.121781826019307,-12.036001682281515,-11.124712228775001,0.0,4307.75,401.59375,4083.4922,4969.492,1142.9297,-64.4375,3493.106365203844,0.0,3763.5791301727336,4887.787103652959,1086.6397619247414,0.0,4.6079413e-06
522,25439.704154160907,18073.006506322003,7712.083743060205,-6187.185638638367,2076.6719957412147,-9226.322174072371,-2370.4767227172492,0.28040823340415955,2.8470122814178462,0.08063705265522003,-0.3824982643127442,1.46412456035614,0.003890120889991521,35.44984459877014,15.517067909240724,0.0,16.997051239013665,0.0,9.784387657418847,-2081.5,-281.6328,2307.0703,-2317.836,-1284.0312,-862.39844,-1352.5494933128355,-112.32614517211914,1866.0111725330355,-2797.842025756836,-1098.1023311614967,-978.4387657418848,4.848528e-06
523,-8107.510974826509,-9138.157728863587,-12637.079100526451,-272.06297954904807,13460.379815278677,-4235.172271728462,-2836.8234634400483,0.002677421784028411,2.234587430953979,1.94558310508728,-3.1206929683685303,-0.5257852077484131,2.150071382522583,-4.301825165748596,23.337388038635297,0.0,17.4221277236938,0.0,-6.013178825378418,2319.5,-538.75,394.02344,-1623.8203,-143.82812,-1354.6875,2599.517116323113,-515.2416229248089,0.0,-2089.993953704834,0.0,-1431.729793548584,2.1133746e-06
524,36522.113078403185,28957.656488280565,27461.585125394027,-10215.225219705335,-17625.34273487759,24518.013000488263,-710.1058959961647,-1.174906611442566,2.384180784225464,-0.4207822978496552,1.7064054012298586,-0.23711414635181424,2.8538339138031006,-13.562583923339865,-31.864380836486816,-10.879796743392944,20.23911476135254,0.0,0.0,550.7031,3240.2422,1636.3594,-1379.6953,2365.2344,798.625,570.3580379486127,3186.4380836486816,1248.2053041458134,-2023.911476135254,2444.766699336469,746.1142539977983,2.3770356e-06
525,-2743.109775897956,-6195.828249728308,-15955.64788793631,-12940.573788476024,6701.772279358451,-7375.2403259277335,9111.046791076658,-1.9260165691375728,0.3700428903102874,1.4224196672439575,0.7757603526115417,0.7584430575370787,0.1176266148686409,-15.4296875,0.0,-8.072841167449928,0.0,-8.901852369308482,-8.966163545846936,1487.2656,-0.1875,2269.0,574.1406,-583.71875,2462.8125,1542.96875,0.0,2026.593685150144,0.0,-467.0533537864669,2406.824827194213,1.6703947e-06
526,-6517.947803575337,-11136.576626852417,-19444.12692788297,8274.880363177443,18688.20247936387,41900.825500488296,-11042.451858520491,-0.07661645859479904,2.067500114440917,0.31110325455665583,1.8424869775772093,-0.4136079549789429,-1.0304449796676636,17.16030230745673,4.308915138244629,0.0,0.0,-15.514594316482556,-8.224260807037375,-2345.0234,-3372.875,269.28125,276.3672,3584.7188,-1371.9531,-2581.3787989318357,-3558.0718517303444,0.0,0.0,3621.4703321456923,-1414.1416549682615,1.0909555e-06
527,-25022.78183292791,-24473.580311664413,-21429.009030752968,1377.6990522234023,16114.744137864707,-34871.292114257834,10025.668144226109,-1.9497671127319327,0.4425055384635925,0.7201645374298097,0.09768614917993544,0.01340226456522942,-0.4540905058383942,-31.253600120544434,0.0,0.0,0.0,22.05267809331417,-13.20616900920866,3124.2969,-1153.0625,-439.4453,273.9453,-2968.4375,1381.2344,3100.0852584838867,-1227.3046374320986,-702.5057077407847,0.0,-2864.931970834732,1320.6169009208659,7.264719e-07
528,-326044.37860178034,-256723.3662918149,-106132.91166936973,118147.43610803926,29437.129523941538,131744.00329589847,22307.014465332013,0.9686621427536012,1.5080713033676147,0.8168669342994691,-1.7641553878784182,1.276114463806152,0.5674057602882385,0.0,34.28170680999754,19.69885230064391,10.439836978912286,0.0,9.216049313545222,453.54688,-14131.0625,-22792.29,35302.414,12709.32,12739.57,261.58630847931016,-13830.690979957575,-24608.76524448395,35221.27389907838,12697.86596298218,12759.954035282131,1.5882708e-05
