3.949560097006450121e+01,3.684757499762476840e+01,3.625058437285751012e+01,1.202604631280899561e+01,2.126790998410894673e+01,1.204909324645996094e+01,1.546919345855712891e+01
4.020355129300004648e+01,3.728137336521606215e+01,3.565199144925077945e+01,1.139554155960634318e+01,2.175612728479714875e+01,1.179903984069824219e+01,1.543572902679443359e+01
4.102651523495023866e+01,3.816846501325720453e+01,3.646861940784191347e+01,1.069150080969361838e+01,2.060456393346307635e+01,1.167069435119628906e+01,1.477327108383178711e+01
4.249319060490041977e+01,3.969281634362672406e+01,3.798464894998686958e+01,9.509021926062557029e+00,1.943032557854063214e+01,1.244273185729980469e+01,1.400624275207519531e+01
4.061118612598909294e+01,3.775180132461593274e+01,3.595796916072244187e+01,9.514494286412469748e+00,2.037939161782657749e+01,1.069604873657226562e+01,1.367412805557250977e+01
3.871944495308011369e+01,3.573152378753496805e+01,3.387028286735944960e+01,1.021705208777023444e+01,2.194455004132022680e+01,1.131975173950195312e+01,1.306610107421875000e+01
3.852985202379868213e+01,3.604993793769627786e+01,3.570592669612052816e+01,1.098896948296566300e+01,2.011242403954255309e+01,1.387204170227050781e+01,1.294792175292968750e+01
3.781726268617986619e+01,3.517809884589127734e+01,3.467467558795613769e+01,1.194650325120469425e+01,2.162511037962224947e+01,1.174305915832519531e+01,1.282269477844238281e+01
3.412664578928443149e+01,3.143206983973663071e+01,3.133155383555786955e+01,1.269673329418214536e+01,2.350282141259162572e+01,1.334777832031250000e+01,1.329418420791625977e+01
3.288931958216242180e+01,2.964623600558870464e+01,2.864861040500499811e+01,1.246544464942243735e+01,2.606027684756833906e+01,1.208005905151367188e+01,1.424328327178955078e+01
3.276160823820059420e+01,2.923296906077934665e+01,2.735592402378726007e+01,1.117026533809284672e+01,2.650509124969925878e+01,1.368695259094238281e+01,1.475690364837646484e+01
3.268897110926089056e+01,2.906469769557961058e+01,2.726566095891531560e+01,1.132324535299226120e+01,2.725090564903646850e+01,1.309084892272949219e+01,1.558753728866577148e+01
3.372993120419413060e+01,3.001916946883929427e+01,2.775050718299428354e+01,1.103067700139287410e+01,2.723627502513028631e+01,1.173357963562011719e+01,1.564958095550537109e+01
3.235561461356907387e+01,2.862533236172114215e+01,2.659311022673304237e+01,1.047442292469699332e+01,2.739861333283922207e+01,9.532880783081054688e+00,1.627844810485839844e+01
3.187322812641788872e+01,2.769494046682124733e+01,2.449746172973178560e+01,1.018692260586428588e+01,2.878958149636913433e+01,1.065536499023437500e+01,1.673383712768554688e+01
3.111194066068554775e+01,2.752712383529447138e+01,2.597196278711390960e+01,1.044117842739255941e+01,2.700382930430232165e+01,7.950181961059570312e+00,1.647584915161132812e+01
3.270741679286175696e+01,2.907081837794802581e+01,2.691412976066955309e+01,1.013964917335877125e+01,2.656717702451235041e+01,6.803951263427734375e+00,1.605155944824218750e+01
3.217064637348845224e+01,2.845656393219957181e+01,2.602094916432375982e+01,9.549993071563891434e+00,2.658305001382289134e+01,8.140392303466796875e+00,1.567692756652832031e+01
3.132199788403519847e+01,2.741732351366156450e+01,2.431592597470915962e+01,7.985933987419029378e+00,2.660311168190322917e+01,9.353570938110351562e+00,1.565215826034545898e+01
3.250162425350661266e+01,2.874789939248953985e+01,2.523584996060746377e+01,7.052689088462353872e+00,2.498425556206515097e+01,9.200553894042968750e+00,1.530447721481323242e+01
3.147140031495253254e+01,2.770567808950144340e+01,2.452550393059926037e+01,7.870973335195836640e+00,2.567559385350706691e+01,8.577499389648437500e+00,1.557884693145751953e+01
3.309407615063415165e+01,2.968356549029523705e+01,2.703182113130546682e+01,7.785496700215015053e+00,2.390956504583506259e+01,1.063997268676757812e+01,1.478495597839355469e+01
3.030198593530573703e+01,2.687573779952647257e+01,2.517945466715622871e+01,9.045926062187252370e+00,2.563564072487583090e+01,8.279676437377929688e+00,1.510376930236816406e+01
3.230216108516733442e+01,2.910880003909241509e+01,2.755843067278929936e+01,9.185227301368080077e+00,2.424180358164986870e+01,8.217172622680664062e+00,1.500019550323486328e+01
3.137209150854636874e+01,2.782658775691433561e+01,2.579826384280061191e+01,9.526141289219536290e+00,2.601630074049112551e+01,7.667770385742187500e+00,1.467300176620483398e+01
2.898105829429052349e+01,2.481583809079661052e+01,2.162273835041104775e+01,8.214801890456428168e+00,2.810944840512248888e+01,7.278079986572265625e+00,1.407132148742675781e+01
3.065274716680392686e+01,2.659940057094919297e+01,2.282921134323430223e+01,7.607974986653271543e+00,2.673826582095267668e+01,9.191627502441406250e+00,1.345803022384643555e+01
3.064523560304394323e+01,2.678716384027042352e+01,2.374507672200266128e+01,9.292624374374151230e+00,2.683162673034975398e+01,1.032566070556640625e+01,1.329614639282226562e+01
3.021913504861103661e+01,2.631020532547241686e+01,2.311309900388314631e+01,9.687379909090211072e+00,2.715976752249578041e+01,1.238982200622558594e+01,1.302036046981811523e+01
3.012781418759828966e+01,2.643070885269033354e+01,2.426867428546760763e+01,1.064688304780798944e+01,2.724964329986237033e+01,1.408533096313476562e+01,1.339570522308349609e+01
3.132639379573372196e+01,2.767648789298660006e+01,2.476047726059864118e+01,9.443704604940901248e+00,2.577157499445604927e+01,1.401205062866210938e+01,1.372740745544433594e+01
2.923578147270703198e+01,2.544244825121053566e+01,2.247394969220703231e+01,9.039550884015259413e+00,2.671717054286246906e+01,1.540126800537109375e+01,1.306598186492919922e+01
3.046578984399669210e+01,2.651679516493728528e+01,2.302752120025296989e+01,8.622907418157979009e+00,2.679714022711721100e+01,1.722292900085449219e+01,1.296640396118164062e+01
2.996680939175420022e+01,2.619434109182417814e+01,2.340142504638209076e+01,9.353446388072759632e+00,2.672892807327508891e+01,1.518471717834472656e+01,1.342548370361328125e+01
3.018088379925799458e+01,2.645839628879088679e+01,2.332982264530089367e+01,8.023057841727039730e+00,2.573175288641391134e+01,1.762684822082519531e+01,1.301837444305419922e+01
3.041480842184839517e+01,2.661366749006997523e+01,2.295787707562532276e+01,6.360597294857937456e+00,2.515880397656538747e+01,1.922505378723144531e+01,1.323271274566650391e+01
2.912777647508656997e+01,2.522714593879267753e+01,2.197646366936176676e+01,7.295068312218674578e+00,2.648740626191796110e+01,1.833153724670410156e+01,1.368865489959716797e+01
3.072964889666719657e+01,2.706314622566050332e+01,2.421716005897580715e+01,7.259948475705736648e+00,2.536159060417725186e+01,1.843109130859375000e+01,1.385447502136230469e+01
2.998203403879206519e+01,2.594151594421283846e+01,2.200886331780534277e+01,6.418369440979057927e+00,2.629116154671203276e+01,2.054440498352050781e+01,1.325868606567382812e+01
3.004459685563547566e+01,2.577757639882982588e+01,2.091180072394855571e+01,5.538162301820820588e+00,2.643961155057852608e+01,1.852196693420410156e+01,1.379687547683715820e+01
