5.020945713442905856e+01,4.825482961079142541e+01,5.010297087513868775e+01,1.003905728939420072e+01,8.840117116939836706e+00,1.946238517761230469e+01,1.158614635467529297e+01
4.958577636227740726e+01,4.762869166425127077e+01,4.938027407586697848e+01,1.112739749624698860e+01,9.502676112251272400e+00,1.734298706054687500e+01,1.203946113586425781e+01
4.820516558000218765e+01,4.637542185691106056e+01,4.832781712985105571e+01,1.172526032993793166e+01,1.009489030355115879e+01,1.556838989257812500e+01,1.284136772155761719e+01
4.642785951143149248e+01,4.439761624383894656e+01,4.519820587225573405e+01,1.115769149773962354e+01,1.186034746640410731e+01,1.556816101074218750e+01,1.295285224914550781e+01
4.716156187589401583e+01,4.504607576031408200e+01,4.551393674618236673e+01,9.722977907235790695e+00,1.127190238984198167e+01,1.307097434997558594e+01,1.261244773864746094e+01
4.497029207337018164e+01,4.304202258336378151e+01,4.384881757447408290e+01,1.029623397485952907e+01,1.189584347227929229e+01,1.353905677795410156e+01,1.325551986694335938e+01
4.518670889249833778e+01,4.296519461758048664e+01,4.268768664099600585e+01,9.253088055558965408e+00,1.272124864236259434e+01,1.301097869873046875e+01,1.374263048171997070e+01
4.207011699537402905e+01,3.964995635924178430e+01,3.830471934224752317e+01,8.998008573605055460e+00,1.497488201118828677e+01,1.030158042907714844e+01,1.364507198333740234e+01
4.112837592847625956e+01,3.895483023044776871e+01,3.861485890781931118e+01,1.009501315920132214e+01,1.530813700956126233e+01,1.103791236877441406e+01,1.340026617050170898e+01
4.256989062983737426e+01,4.002660862492952276e+01,3.843338122846559912e+01,9.207100645086503832e+00,1.568379541012894940e+01,9.178056716918945312e+00,1.425597906112670898e+01
4.192830159713949456e+01,3.981958460698902513e+01,3.966933500883241237e+01,9.716153581308850207e+00,1.438349224189071585e+01,7.837200164794921875e+00,1.519399642944335938e+01
4.306457137806846447e+01,4.112892195288950603e+01,4.170336688045140505e+01,1.055740619643638567e+01,1.323802050943041309e+01,5.633182525634765625e+00,1.593340396881103516e+01
4.160678098361491095e+01,3.954195052591351356e+01,3.936932702715348853e+01,9.294934922110391184e+00,1.393856299984212122e+01,7.731971740722656250e+00,1.550149202346801758e+01
3.952126968960040188e+01,3.747285083811502204e+01,3.736636519688016023e+01,1.047462264984187996e+01,1.556840288085013313e+01,5.390853881835937500e+00,1.535784244537353516e+01
3.935004984283850860e+01,3.739718907730471642e+01,3.729874166570069605e+01,8.876330938849889662e+00,1.444289759164059816e+01,7.268056869506835938e+00,1.563802242279052734e+01
4.136996168305300614e+01,3.906069394449790622e+01,3.792136831188298629e+01,8.092970191090314458e+00,1.449768393363926045e+01,9.467210769653320312e+00,1.463478088378906250e+01
4.340338848082488710e+01,4.098133436686678976e+01,3.940429925105021169e+01,6.621805239958734823e+00,1.323098363444345793e+01,8.848543167114257812e+00,1.478920221328735352e+01
4.059799209872663539e+01,3.809743377225397154e+01,3.613075876874943759e+01,7.279764539862173756e+00,1.518654192774041967e+01,9.418258666992187500e+00,1.543541908264160156e+01
4.208624160916974688e+01,3.962598157822101541e+01,3.787696137489732706e+01,6.286545455901424440e+00,1.427331319533510445e+01,8.199863433837890625e+00,1.549170494079589844e+01
4.277647602567638785e+01,4.014010328531330174e+01,3.781072081274767527e+01,5.532607660973535957e+00,1.471144195689325329e+01,5.505704879760742188e+00,1.568387985229492188e+01
