,TT_Den_dot_dot,TT_Alv_dot_dot,TB_Pal_dot_dot,TB_Vel_dot_dot,TB_Pha_dot_dot,LPRO_dot_dot,LA_dot_dot,jaw,tongue,shape,apex,lip_ht,lip_pr,jaw_dot,tongue_dot,shape_dot,apex_dot,lip_ht_dot,lip_pr_dot,jaw_dot_dot predicted,tongue_dot_dot predicted,shape_dot_dot predicted,apex_dot_dot predicted,lip_ht_dot_dot predicted,lip_pr_dot_dot predicted,jaw_dot_dot,tongue_dot_dot,shape_dot_dot,apex_dot_dot,lip_ht_dot_dot,lip_pr_dot_dot,loss
10,-12868.357025077266,-9039.917242745936,6701.679066608471,7808.931932932132,-9977.648168616111,-1711.082458496165,7948.970794677752,-3.010544538497925,-1.9282803535461424,1.0106961727142334,-2.1316266059875493,-0.2963899075984955,-2.3771014213562007,-10.084676742553713,-14.6850109100342,16.512662172317516,-22.59547710418705,0.0,0.0,1308.4531,985.53906,-2438.9453,1939.8359,72.44531,2396.5547,898.058414459233,717.4038887023903,-2291.690707206727,2259.5477104187053,-23.82189035415649,2360.5132102966268,1.8216529e-06
11,22332.002704130697,13550.905171088769,-4797.664457277975,-25990.568254549547,-12400.304788078389,-24124.717712402376,1419.7826385498047,-3.09321403503418,-1.2693665027618408,-1.0552785396575928,1.7980602979660034,0.08352041244506837,-0.9359291791915892,0.0,-25.948262214660662,0.0,-12.92569637298586,22.42884486913681,0.41603446006774897,329.98438,2388.6797,4145.539,998.5156,-2246.0469,-512.53906,478.0793190002397,2594.8262214660667,4453.0051946640015,1664.2856597900409,-2242.884486913681,-638.7203931808516,2.8166542e-06
12,6356.337477989359,2452.31722607798,-2616.761812768971,4122.531836530889,6075.207468383645,-19771.00372314452,4139.137268066406,-2.393021821975708,-0.5735966563224792,-1.646268010139465,0.8411138653755188,-1.2684364318847656,-2.7929725646972656,0.0,15.981668233871448,0.0,9.49711799621582,1.3297200202941672,-7.6673984527588335,-1462.0078,-1299.5547,87.35156,-1117.4609,-2112.875,772.5156,-2169.876098632808,-1598.1668233871449,0.0,-490.2297258377075,-2239.059209823606,766.7398452758832,4.745669e-06
13,-24965.592472117416,-21273.448608797597,-22426.63383471765,-26086.586674642967,3865.159974093664,11612.796783447195,-333.52375030522836,-2.1161870956420894,2.899600505828857,-2.7564032077789307,-2.7874743938446045,0.1840693801641464,0.7822575569152832,-22.069430351257324,0.0,15.451431274414109,0.0,-6.493498384952545,-21.748840808868408,-170.77344,-1261.1172,-668.8828,2695.2656,1106.5625,534.39844,2206.9430351257324,0.0,1475.3079414367676,2461.225986480717,1461.1017704010003,100.90559720993005,6.483375e-05
14,-7536.5499798352785,-8888.868840895902,-9883.911033830087,-447.9113946508305,7642.779936445585,7938.194274902344,-2197.9093551635387,-0.04572608694434166,-0.09261133521795276,-1.6541240215301507,-4.038358688354493,-0.3408863842487335,3.965100526809692,0.0,-3.888418897986413,0.0,-10.576105117797805,0.0,17.911219596862836,903.9531,-628.4844,-12.578125,-279.98438,909.6953,-343.85156,0.0,-1119.5687204599378,0.0,293.934345245348,762.6411318778993,-365.8843040466351,6.784077e-06
15,2825.9373672116085,4113.340118706148,6719.751636759882,-1806.223489125074,-7608.009981918896,42941.188812256,-8306.455612182579,-1.469526290893555,1.4016121625900269,-0.4987144768238068,-1.5383099317550657,2.2618114948272705,1.96674394607544,-0.5097150802612305,-9.868872165679932,0.0,-20.399391651153547,-19.484066963195843,0.0,106.24219,978.625,-154.97656,319.76562,4196.336,-711.8828,50.97150802612305,986.8872165679933,0.0,727.4293899536067,4133.417606353764,-835.9682559967085,9.64399e-07
16,13817.459127250851,6858.118798657244,-8190.04116916833,-9864.538999095006,2374.596787108558,-6997.203826904297,690.6509399412996,2.4367644786834717,0.3980578482151033,0.2771419286727905,0.12695161998271945,0.6893608570098877,1.5895766019821165,0.0,3.4439653158188035,-22.246068716049194,-1.7727151513099684,12.996935844421374,0.0,-1139.6875,-305.85938,2329.5703,-309.8047,-831.08594,157.13281,-1287.8370285034268,-344.39653158188037,2224.6068716049194,177.27151513099685,-873.8011121749856,90.88873863220437,1.2168542e-06
17,-25983.512393847584,-24205.389223837523,-21274.23628689918,-4040.734637575731,4422.853730395921,-9271.240234374927,3874.54032897951,0.1446921080350876,0.6357429027557373,-1.089284062385559,-2.7024149894714355,1.671021580696106,0.8132289052009583,0.0,-5.680584907531728,0.0,-17.63396263122568,13.21566104888916,-4.352891445159924,1065.4062,-870.09375,-153.88281,3202.6562,-689.0781,821.60156,0.0,-1279.647350311282,0.0,4098.758697509783,-890.7055854797362,846.9760417938243,1.0288698e-05
18,8370.987921681277,9452.95995067994,19457.300838303407,19069.38268823861,-1698.4903656712281,-25253.48663330081,13859.844207763672,-2.7670865058898926,2.837233781814575,0.8013822436332703,-2.3283851146698,1.3664993047714231,0.4666900038719177,0.0,-2.657628059387207,26.148396730422984,4.227781295776412,0.0,-21.98905348777771,-264.17188,147.53906,-2535.2344,-2806.2422,-2490.289,3538.1953,0.0,265.7628059387207,-2614.8396730422987,-2210.2212905883875,-2426.1522293090798,3368.157148361206,2.1241974e-06
19,-6559.442124253962,-9169.054404468963,-13702.133290864394,-6971.385808070778,10750.444166471065,-1142.883300781321,-7313.227653503471,-1.2250019311904907,0.5320910811424255,0.022527717053890232,-2.0626888275146484,2.5023348331451416,2.503585815429688,0.0,4.1270762681961015,-9.620437026023863,-3.6144495010375977,0.0,-6.739974021911621,1647.1875,-646.5469,868.78125,-1095.2031,189.53906,-2483.6562,2027.4126529693604,-412.70762681960997,962.0437026023864,-924.677848815918,207.53622055054157,-2661.302089691166,1.3144828e-06
20,-12530.129924755825,-9777.704905307675,2745.858736018292,7178.977086291668,4573.028003577164,-30027.67562866205,973.0577468872248,-1.3007495403289795,-2.4626834392547607,-1.0122120380401611,-1.7095524072647097,-0.1854041218757629,-1.6368269920349119,0.0,0.0,19.632494449615482,11.383080482482931,17.90625154972076,3.0086517333984157,1839.9922,-330.03906,-1913.0,-1366.3438,-2577.4453,-1167.7969,2416.561841964724,0.0,-1963.2494449615479,-1266.3328647613569,-2506.581544876099,-1288.1922721862773,2.3450405e-06
21,5846.868402008488,-598.8727613272715,-9945.895188143437,-3561.1137322201707,13379.390841207409,-249.67193603512072,95.77274322504437,-0.9350525736808778,0.5302183628082275,-0.6741539835929871,-0.9048575758934022,0.05366450175642967,-0.07853657007217407,-1.5329360961913838,0.0,9.061735868453981,29.872548580169678,0.0,0.0,459.8672,-1140.3984,1208.4453,-2601.0312,69.5625,61.179688,153.2936096191384,-1272.291243076324,1212.0950222015379,-2151.234745979309,0.0,0.0,1.4600955e-06
22,-33002.03844548171,-110682.33870140383,-306148.1379503873,-342376.2496630803,149832.71470993813,178235.72158813477,102698.9221572876,-2.5751543045043945,1.9014997482299805,-2.9550914764404297,-0.7864210009574889,0.333318293094635,-3.4924135208129883,10.555434226989746,10.301661491394043,0.0,1.9949555397033467,-14.692668616771698,0.0,-7024.289,-18682.246,43949.35,7756.5625,15779.492,42910.42,-4047.086238861084,-17839.422225952152,42573.7988948822,6950.841024518018,16490.04012346268,41113.77656459808,8.117954e-05
23,24149.506926641992,25840.9110371349,33010.90704233204,4475.666112472476,-10058.49804941855,-36891.65115356439,12201.166152954102,1.027546763420105,2.8875551223754883,1.545933961868286,-1.879512310028076,2.1216142177581787,-0.10154372453689577,0.0,-1.3297796249390093,0.0,14.656496047973654,17.180442810058597,-23.3804002404213,-100.46875,1714.6797,-682.02344,-4014.2188,-3538.4531,2486.211,0.0,1814.5585060119715,-644.0830230712868,-3727.798461914063,-3544.26383972168,2338.04002404213,5.617842e-07
24,12106.29929009734,17477.22425764522,36130.52209856732,14954.168714365358,-17755.612253679483,-17240.047454834126,12716.948986053467,-1.3426567316055296,0.42016950249671936,1.6427353620529177,-2.3445973396301265,0.8156887292861938,1.55880331993103,10.638535022735596,8.937838673591614,13.459599018096926,0.0,0.0,-13.479554653167725,-609.3125,1773.1562,-2819.3516,-1494.2812,-1715.1016,3549.5781,-1063.8535022735596,1571.8048810958862,-2700.6661891937297,-981.8863868713423,-1822.795271873473,3483.3097457885783,2.5237355e-06
25,30998.099627394015,16693.349245877656,-6592.984023213581,-19810.606802527105,-1064.5729116602001,-11722.469329833979,-5858.540534973108,-0.7723028659820557,0.9870842099189758,-0.6546376943588257,1.4746744632720947,-1.0924059152603147,-0.7924568653106691,0.0,0.70304274559021,5.0426363945007315,0.0,-7.811105251312277,20.592594146728505,-1676.8672,253.70312,3947.2031,-833.9219,-1357.0547,-2054.9844,-2464.098930358887,-70.304274559021,4095.8598256111145,0.0,-1511.8956565856909,-2059.2594146728507,6.832082e-06
26,-25772.603667836156,-21323.477563043765,-16812.208570423194,-6603.110048104099,4089.144757495369,14139.652252197266,-1476.931571960467,-1.437978744506836,-0.2271841019392013,-1.6672728061676023,-0.4460972845554352,0.6769617199897766,1.4246994256973269,24.871385097503637,0.0,-3.1580448150634988,-6.023761630058278,-15.148335695266724,0.0,784.2578,-804.6172,19.835938,2548.4844,1540.1172,124.66406,999.2945194244406,-655.4488837718969,315.8044815063499,3040.6910181045514,1514.8335695266724,0.0,1.953844e-06
27,21215.401062394125,37865.84664085007,47275.68302448709,13763.740731355014,-44562.930017504266,-3386.688232421869,5373.716354370116,-0.394336849451065,-0.8148844242095948,-2.7637627124786377,-0.7573751211166381,-0.7665991187095642,-0.020369634032249447,0.0,-40.014880895614596,8.433794975280763,-2.3975074291229026,-14.644509553909302,0.0,759.1875,6275.047,-2455.7344,-397.14844,-214.10156,1608.5781,0.0,6022.456288337701,-2352.56671905518,239.75074291229026,-325.3626823425293,1579.8158943653104,5.040601e-06
28,-13354.844515763947,-10650.298076196948,-210.47737523625545,5930.318714722235,4774.599395187238,32631.68334960936,-5171.692371368302,-0.4548074901103973,0.4716586768627167,2.0700483322143555,2.909661293029785,-0.37206384539604187,1.8495274782180784,-18.417581915855397,2.19548344612121,13.915228843688984,9.584689140319778,-17.485061287879947,-5.1869750022888415,1685.0938,-311.3125,-1530.9453,-672.1094,3444.7656,-380.23438,1841.7581915855399,-169.53706741332783,-1391.5228843688985,-366.3992881774858,3423.2625365257263,-505.1386356353714,8.081233e-07
29,-39990.65776816426,-30152.347317405987,-26677.659367882003,11396.034102671922,19528.981842732628,-11186.313629150425,4217.7200317382985,-2.1905691623687744,1.802302956581116,-1.9359107017517088,0.9493300914764404,1.3190823793411257,0.5976554155349731,0.0,12.47779130935669,0.0,-10.639387369155873,10.746896266937275,0.0,742.4375,-2910.1172,-1630.9922,487.78906,-964.4922,915.5703,0.0,-3302.4442195892357,-1708.1284523010274,1063.9387369155872,-1074.6896266937276,875.2095699310303,5.017807e-06
30,-34400.149307103304,-26965.9247328088,-10347.101573360183,5764.203228593914,-638.3534267596146,-3129.673004150373,3488.087654113769,0.758099853992462,0.25075772404670715,-0.8771321177482606,-2.5530693531036377,-0.3210714757442474,-1.2816748619079588,-19.209688901901256,-2.1898001432418708,21.66706919670104,-12.117600440979047,0.0,6.4806580543518075,2490.961,-25.570312,-2281.4375,2874.0234,107.9375,752.6094,1920.9688901901254,-235.4890108108532,-2166.706919670104,3560.9626770019618,0.0,734.2934608459473,3.9843794e-06
31,-9509.575760026435,2168.0970554748137,11983.07466348542,12361.663627246635,-11956.24084602013,4636.955261230398,-1806.199550628591,1.0876085758209229,0.3452281057834625,-2.3949508666992188,-1.3171725273132324,0.8489245772361755,1.5777552127838137,0.0,-6.719163060188287,24.423193931579547,-19.228136539459232,-18.58159899711609,-22.09584712982173,-346.46094,962.8203,-2334.9453,822.47656,403.15625,-216.46094,-1097.667217254642,671.9163060188288,-2174.8352050781205,1527.721881866455,273.6765146255504,-237.75100708008273,5.58947e-06
32,-40099.582669930736,-38880.54411558542,-48818.107725510774,-11277.183714552075,14952.492220650396,-24454.307556152344,8462.882041931136,-2.716487407684326,2.0409903526306152,0.8089932203292846,0.1339157670736313,2.610527515411377,1.912012815475464,0.0,17.290282249450687,-18.824028968811046,-17.874814569950107,11.828017234802289,0.0,1872.3672,-1967.5547,1033.0547,4227.3594,-2021.1953,1577.3906,2358.7489128112798,-1729.0282249450684,989.806652069094,4174.5445132255545,-1980.185508728036,1361.591815948484,1.7153625e-06
33,147669.3711511483,180775.24728358875,236640.74264145983,-26777.75773330821,-167059.23186841808,98628.6163330078,-61362.14733123777,-0.6840075254440308,-0.1029474437236786,2.7967462539672847,-0.66462242603302,1.3485283851623535,0.8867538571357727,15.319746732711792,-8.069616556167603,20.485615730285645,17.918029427528392,16.679203510284427,0.0,379.6953,23340.578,-310.375,-8846.742,9537.953,-15554.078,-383.48138332366943,22746.508419513706,-153.83720397948792,-9311.617016792296,9415.43459892273,-15425.421595573423,5.856398e-06
34,-3505.2161110381517,-4217.0724766601,-5680.525722191287,-3988.3117669293706,1757.58541685461,-4415.035247802749,711.5364074707031,-1.2477519512176511,-1.7079811096191406,-0.4704687595367432,-1.0552746057510376,-1.4373929500579834,-2.3529272079467773,1.3577699661255105,13.99000883102417,-5.953031778335567,0.0,22.579634189605713,0.0,354.9922,-142.14844,527.9297,335.03125,-356.64844,81.0625,302.1860122680642,-113.83295059204102,595.3031778335566,722.616910934446,-376.85513496398926,0.0,7.1340514e-07
35,10591.07117630468,12000.223582955412,15511.286277300867,7514.467764395114,-6885.1852512915075,-31043.434143066366,-9.965896606445312,0.20065696537494654,0.8464516401290894,-1.2603046894073489,-0.5798236727714537,-0.2949073910713196,-0.4443309605121613,-19.672232493758194,0.0,0.9348034858703168,13.759809732437125,0.0,6.941661238670343,270.34375,1080.3047,-1099.3672,-1776.8594,-2908.9922,-1263.1875,-134.25029814243422,979.7877073287964,-1069.1976547241143,-1375.9809732437122,-3003.4166574478136,-1313.393712043761,1.6261373e-06
36,-20656.089736396247,-26229.89766550585,-21477.70682327809,6888.3766736522375,28047.81717899654,-22434.425354003844,1281.1183929443005,2.4830808639526367,1.5115293264389038,-1.911441087722778,-1.1275702714920046,-0.10611843317747116,1.636514663696289,-16.627717018127438,11.344265937805153,0.0,2.0164608955383523,-2.627551555633545,22.239923477172876,3065.5703,-2667.6094,-1106.3828,-2951.0469,-1646.2812,-852.1875,2493.240833282471,-2944.427728652947,-993.6380386352603,-2480.248212814333,-1765.0813609361649,-874.5753765106247,3.1185998e-06
37,-11515.125582097595,-9235.705222603308,-5557.278222396746,-2604.2298003901365,-1796.830235269482,18954.65850830078,-6485.819816589337,-1.1793997287750244,-0.36863648891448975,0.21730211377143852,-0.9692670702934264,-0.1970915347337723,0.5853529572486876,0.0,9.162628650665287,0.8324315771460534,-18.65130066871641,0.0,0.0,610.97656,79.796875,-256.6797,1732.3281,1950.9766,-1241.6484,734.032392501831,194.299072027205,-83.24315771460535,1865.1300668716406,1935.9135348349807,-1366.9365644454945,4.6886797e-07
38,9148.788940259179,15264.098314176808,24865.705019562545,769.7734479078732,-29286.980555933154,28149.41406250007,3218.6746597290394,-0.711762011051178,0.07880925387144089,0.4803855419158936,-2.459124088287353,1.0082074403762815,0.530553936958313,0.0,-1.37522891163826,0.0,-22.311735153198285,-23.75591993331913,-2.7884781360626105,-1237.2188,2944.4219,-902.53125,2623.1875,2566.2969,2500.5781,-2100.5725860595726,2510.690838098525,-706.3493132591258,3297.739028930664,2375.5919933319133,2511.8321180343605,7.039773e-06
39,354.5855806036968,-12870.395609525181,-24796.209759946247,-17081.04002996265,18283.16654760247,-20894.24133300781,6595.659255981445,-0.831391930580139,-0.27240896224975586,-3.0186913013458248,-0.5240691304206848,-0.5786952972412109,0.2429305911064148,17.395961284637462,0.0,-9.917068481445266,-12.753245234489446,0.0,-14.580684900283813,-188.35156,-2219.9922,2830.1172,-271.20312,-1975.5312,1330.1172,-95.19159793853972,-2233.0260276794434,2896.2063789367585,216.71503782272396,-2022.246718406676,1235.6454133987427,1.1345082e-06
40,-439014.3257096185,-298171.4884597349,-60961.04827070196,204989.05351477145,16453.284450490668,245538.13934326172,-16573.76289367679,-2.574511766433716,1.2798060178756712,2.423800706863404,-0.9693129658699036,-0.1630931794643402,0.7610229849815368,18.38870048522949,31.375443935394312,15.059590339660598,0.0,0.0,0.0,24427.148,-5185.1797,-46190.17,27062.531,27614.195,2517.3047,26016.270220279694,-4045.679569244389,-45575.2158164978,27396.925091743466,27661.45557165146,1778.5960435867319,2.4230083e-05
41,-2951.297654344493,-1087.363683559346,2231.280224223191,-2730.004601512377,-4853.342134477145,-5956.268310546733,7999.897003173793,-1.4617446660995483,-1.470662236213684,-0.7271326780319213,-1.1357325315475466,1.0605275630950928,0.7036224603652954,-21.183085441589373,-11.122345924377463,0.0,0.0,19.746500253677358,0.4746615886688232,1745.7656,1201.9922,-207.78906,-345.1953,-291.98438,2180.2188,1368.1900501251264,1112.2345924377462,0.0,375.1289844512984,-358.096957206725,2133.7658166885367,3.2312234e-06
42,-14426.884358716592,-10630.41108692026,-5663.156952982433,341.8889403153713,-1844.7334302797813,-34549.617767334,18491.91188812259,-1.6238451004028318,0.4083738923072816,-0.7335582971572877,-0.7020724415779113,-0.6952954530715942,-0.8601606488227843,0.0,0.0,-9.805655479431165,-20.41625976562499,32.29592442512511,-33.915728330612176,538.0,-46.195312,-618.375,1863.875,-3220.7031,4515.633,572.8352069854736,45.332312583922224,-597.298145294186,2041.6259765624989,-3229.592442512511,4382.2646141052255,2.712423e-07
43,-166859.4306554221,-91963.02053190932,91263.47866675565,23334.926605512508,-116117.4373617187,-92574.31030273439,76393.74732971191,-1.5233588218688965,-1.2875847816467283,1.5451822280883791,-1.578510165214538,1.630498290061951,0.15854512155056,-5.435526371002197,-3.5084843635559526,0.0,1.4521360397339311,-22.289335727691626,-15.504877991043033,33326.344,22166.812,-18904.371,11769.578,-3694.3047,16388.305,32992.911338806145,21534.406542778026,-18931.731581687927,12710.30694246291,-3729.739189147953,16242.069001309568,6.3451807e-06
44,-21973.168670329884,-24565.811205778587,-36778.196499497004,5546.13633965432,25595.034544993458,-2873.6114501953466,-6666.040420532156,-2.2932488918304443,1.8155171871185305,2.145467519760132,1.1396588087081907,1.3245283365249634,2.3070528507232666,0.0,13.003349304199267,-13.367128372192385,-1.9704461097717283,23.064124584197973,2.6540756225585938,385.25,-3287.3672,-130.28125,-413.77344,-172.60156,-2171.3906,0.0,-3490.6685352325508,-22.0644474029541,197.04461097717285,-276.0827541351297,-2262.3515129089355,2.7035205e-06
45,23850.683351250907,26822.074057801117,40811.73598896271,20034.21855169148,-18087.717000260924,6999.683380126989,-5749.082565307599,-2.564810037612915,1.154981017112732,1.8391137123107912,-0.6925594806671144,-0.18488024175167084,1.1204239130020142,19.88031864166264,0.0,19.29515600204463,0.0,-2.7165690436959262,7.996237277984598,-4680.0312,316.4453,-2517.1953,-1072.1562,-9.1640625,-808.4844,-5702.600479125985,0.0,-2300.0144958496007,0.0,-220.09158506989482,-799.6237277984596,1.1142969e-05
46,-16061.985479553476,-12665.249928357056,-7607.384462041011,4532.177075396699,1129.7201106211571,-6492.424011230469,729.7039031982599,2.374131441116333,3.037112951278687,0.334598571062088,-1.2128896713256838,-0.81090646982193,-0.6066438555717468,0.0,8.065176010131793,0.0,2.9753565788269043,-4.096615314483666,-22.39587903022766,323.35938,-546.875,-1090.5547,1484.7031,-531.59375,34.9375,0.0,-595.3621864318802,-978.593081235885,1985.1183891296387,-623.7369775772049,-43.48337650299072,1.7563684e-06
47,13454.253592371617,13953.817769303283,12305.909536667345,2547.545322016127,-238.876368016534,16503.715515136788,-756.8597793579016,-1.0085535049438477,0.7642902135848998,2.7629785537719727,-1.9201738834381104,2.367822647094727,-1.9745032787323005,12.318480014801025,0.0,-1.6050338745116743,8.448386192321777,-13.927316665649457,2.9337286949157715,-1103.9062,3.4609375,143.39844,-2626.8203,1450.6484,693.2422,-1231.8480014801025,0.0,202.40783691405807,-2376.523017883297,1392.7316665649453,624.1381168365457,4.158935e-07
48,16335.99346037833,-45227.53414124081,-46399.331286754445,-163.35257478003132,30505.460871211642,14702.987670898472,-3682.398796081578,1.4788110256195068,1.9901052713394165,-0.2702288031578064,3.118545055389404,0.5544405579566957,-0.9837594032287597,1.3042569160461648,32.25069046020508,-0.6407618522644043,0.0,0.0,0.0,-1453.5938,-5714.2656,1780.3047,2313.0703,1330.5156,-362.0547,-130.4256916046165,-4817.783832550057,660.7756018638605,3285.7537269592326,1392.1380043029776,-535.9244346618663,2.4091525e-05
49,12389.85626875966,17367.535973994953,31054.45570011693,2966.9453004411885,-22398.773117038927,-15364.074707031285,-3666.615486144984,-0.7684290409088134,1.395282983779907,2.5241985321044917,-0.5093337297439575,0.43732514977455134,2.4875383377075195,15.11530876159668,-14.056003093719461,11.514282226562454,-4.62732613086701,0.0,23.96419048309326,-673.3047,2360.164,-1240.0234,-97.72656,-1528.0781,-1637.8438,-826.8773555755624,2362.104654312129,-1151.4282226562457,462.73261308670095,-1605.4800152778619,-1725.7308959960938,1.5727957e-06
50,20423.194998068717,17920.15221645201,13314.421366816303,-2469.837104542254,-6075.666643574138,-25714.111328125033,1559.4840049744364,-0.1386741548776627,3.067331790924072,1.2061469554901123,-2.416326999664306,1.8423373699188228,2.169329881668091,0.0,6.5300703048706055,0.0,-2.6933431625365767,-13.486540317535422,0.0,-2790.1016,112.27344,1293.0781,-1207.4844,-2860.6875,-94.03125,-4580.470770597458,-653.0070304870604,1536.39078140259,269.3343162536577,-3187.352418899532,0.0,2.915931e-05
51,9737.637085554044,-3919.2466610294823,-18573.68273947877,-7602.676502674015,23629.351089909316,25628.185272216866,-3145.8616256714577,0.6808511018753052,-0.2494594901800156,-1.3787698745727541,-1.376177430152893,2.9009814262390137,3.9147710800170894,8.663076162338259,23.493830859661102,0.0,21.68140411376953,0.0,-0.6098031997680664,58.015625,-2447.4531,2124.75,-3329.414,2493.6172,185.46875,195.01686096191509,-2349.3830859661102,2124.924659729004,-2744.9274063110347,2492.687702178946,60.98031997680664,1.6567302e-06
