,jaw_dot_dot,tongue_dot_dot,shape_dot_dot,apex_dot_dot,lip_ht_dot_dot,lip_pr_dot_dot
0,-967.056751251234,913.685560226436,-3049.2871999740623,-437.11423873900924,0.0,0.0
1,92.53263473509409,-913.685560226436,-1894.882321357726,1984.8930835723854,-2295.2961921691935,-0.6657838821422235
2,2750.4563331604004,-913.685560226436,2025.3658294677734,668.3826446533203,-2295.2961921691935,-0.6657838821422235
3,-1622.6267814636053,0.0,2007.7556371688831,-600.4381179809548,261.7526054382367,-445.04940509796035
4,-3072.2236633300645,786.1518859863303,-1214.4476175308228,0.0,1120.3384399414106,755.341649055482
5,1771.364212036124,786.1518859863303,-2118.641138076782,-1909.3966484069824,2892.129421234131,295.58122158050537
6,1771.364212036124,-628.6263465881348,-904.1935205459595,-1909.3966484069824,1174.9577522277832,-2156.454324722291
7,0.0,-628.6263465881348,904.1935205459595,81.1302661895752,-2171.8978881835938,1221.8910455703735
8,0.0,-157.52553939819558,1391.676664352417,2080.96981048584,-2548.122406005855,2524.7889757156395
9,0.0,-155.06267547607644,487.4831438064575,3828.105926513672,2442.014217376713,-1071.7570781707764
10,1013.8440132141069,2.4628639221191406,-487.4831438064575,-171.57316207885742,5832.07130432128,-1123.0105161666881
11,1013.8440132141069,1670.11499404907,100.45468807220459,-2303.234338760376,-208.26578140259676,0.0
12,-1013.8440132141069,1670.11499404907,587.9378318786621,-1141.3002014160156,-3283.948898315425,264.05870914459337
13,-1013.8440132141069,-1672.5778579711891,-587.9378318786621,295.9883213043213,461.07769012451615,-1777.149438858031
14,1780.1427841186523,-1854.0382385253884,-587.9378318786621,1971.7991352081299,1381.514072418213,-2305.2668571472177
15,1780.1427841186523,-181.46038055419922,2167.985737323761,2100.5916595459007,-1381.514072418213,1777.149438858031
16,-3700.0393867492676,181.46038055419922,2167.985737323761,1262.6862525939962,600.0423431396573,2041.2081480026245
17,-3700.0393867492676,181.46038055419922,281.41018003225327,-2093.1851863861107,4235.849380493169,0.0
18,1919.8966026306152,-269.6847915649436,281.41018003225327,-2093.1851863861107,1529.7412872314321,850.042700767516
19,336.5159034729048,1007.4102878570578,-2449.3959173560143,0.0,-2978.8446426391642,850.042700767516
20,-1335.6900215148926,956.4185142517134,-2449.3959173560143,493.0293560028054,-3511.297702789302,-850.042700767516
21,1831.0713768005282,-1597.7716445922895,0.0,493.0293560028054,-3458.814620971675,-1473.177075386045
22,-822.4582672119183,-686.7337226867697,0.0,-493.0293560028054,-1494.1048622131348,-623.1343746185291
23,-2101.3760566711385,590.3613567352317,0.0,-493.0293560028054,501.32274627685086,361.536145210265
24,2462.6111984253016,0.0,0.0,-834.1431617736838,-2097.499370574951,361.536145210265
25,1853.6853790283203,0.0,0.0,-834.1431617736838,2287.3783111572225,278.5485982894886
26,-1156.7926406860306,1248.7828731536886,0.0,834.1431617736838,5361.907482147217,278.5485982894886
27,-914.3829345703125,246.77753448486328,0.0,-336.79008483886275,-586.8911743164018,-16.950368881224474
28,2512.5622749328436,-4236.5252971649215,0.0,-1170.9332466125466,23.927688598628194,-16.950368881224474
29,2636.6686820983887,-3589.5299911499046,0.0,1170.9332466125466,1794.2309379577591,2351.241111755371
30,-1660.2325439453036,1630.7270526885986,2148.5619619488716,1170.9332466125466,-3012.297153472896,2914.4084453582764
31,-1722.2857475280762,3342.7524566650413,2148.5619619488716,-1367.540359497068,-3397.5172042846543,-669.9112057685852
32,-877.5639533996582,-277.9173851013141,-2148.5619619488716,-1367.540359497068,832.846164703378,-1373.8149404525761
33,-198.75764846801758,-1634.932756423948,-2148.5619619488716,3510.0913047790455,3108.5443496703965,-1258.8989734649663
34,1556.3702583312988,1634.932756423948,0.0,4592.583179473872,3145.275115966779,-926.0237216949447
35,198.75764846801758,1634.932756423948,1066.2581026554108,-1412.7838611602715,1815.2093887329186,192.13885068893592
36,-2984.3831062316895,0.0,1066.2581026554108,-5314.652919769285,-694.384574890119,-614.5697832107554
37,-2305.576801300049,0.0,1335.3447616100311,-2466.6523933410667,-3499.9012947082647,-614.5697832107554
38,2305.576801300049,0.0,1335.3447616100311,3449.87154006958,-2245.1043128967463,0.0
39,723.6409187316939,0.0,-2401.602864265442,3097.14674949646,-1398.572921752912,0.0
40,-1581.9358825683548,0.0,-2426.3834953308105,-1360.2614402770996,71.19178771973988,0.0
41,1581.9358825683548,0.0,-2138.4656429290762,883.9428424835183,3047.7714538574082,0.0
42,859.1055870056064,683.9823722839355,-2088.904380798339,2244.204282760618,108.24203491210493,0.0
43,33334.11030471324,29378.4499168396,5656.358003616331,-12304.809093475336,-39550.60571432113,-15474.671721458435
