,jaw_dot_dot,tongue_dot_dot,shape_dot_dot,apex_dot_dot,lip_ht_dot_dot,lip_pr_dot_dot
0,0.6967842219453431,0.3380898216649761,0.6104520707787092,0.5949516071499206,0.46949995219842555,0.5861860268340668
1,0.5669961826995662,0.45854771140653616,0.5127298748123031,0.47852043067960653,0.5124547895301123,0.48239711578127376
2,0.38082545908367355,0.5338807476760092,0.4344355369866894,0.6943163124945491,0.5447287821712773,0.5859265480103476
3,0.5942156981092525,0.461740309019683,0.5004598021710954,0.49295864996053257,0.5443450074228467,0.47455651239421165
4,0.5775215324291848,0.4542586934263148,0.4882859507785272,0.498782483940666,0.5422111982777055,0.47092263229668263
5,0.5671690218168532,0.44675604832484095,0.5117507376507515,0.49211150921315966,0.5513748787495693,0.4753720452822211
6,0.5702367048936656,0.4601798419589583,0.5343598731794406,0.49439261568563925,0.5362773938139985,0.47605746387231757
7,0.5752237276920292,0.4613989709298951,0.5153010607959743,0.4956600128178125,0.5343488413457529,0.4813486056297804
8,0.5723955212886603,0.45415479315011203,0.5009573907578098,0.4999646642157673,0.5489818760138241,0.46835709093913214
9,0.5772885863800604,0.44568347743778686,0.5186573360310335,0.5023639518776695,0.5325784535522207,0.48316728745682364
10,0.5746301400518813,0.4586452623208676,0.5033853052096158,0.49917462538197643,0.5343488413457529,0.46021204979746405
11,0.5735679367486053,0.5645979390245317,0.2739191822448707,0.5118137847110333,0.40741229541502644,0.4869423381071016
12,0.5764246146427077,0.4404081459197163,0.5068759888739475,0.5072992166518838,0.5232695472077814,0.4719541341563078
13,0.5702367048936656,0.4530483268845148,0.5119861239623441,0.49917462538197643,0.5212814975863257,0.4841960843693867
14,0.5615029110330014,0.4435390694195665,0.4995415844287969,0.5028305361147025,0.5469919767472583,0.48469861047273144
15,0.5719519852542168,0.4610370490565211,0.5147050393024211,0.49959327297842476,0.5380911703159321,0.4778735272644649
16,0.5716797652695285,0.465415838690462,0.5099494220435189,0.49650971208548056,0.5343488413457529,0.4729611300029971
17,0.5710962983704716,0.4529152145554512,0.5034076257033582,0.5110834523587289,0.5413224037667188,0.4804126651089017
18,0.5629669642175381,0.4453641906433605,0.5164882287237305,0.510151316358404,0.5403950735695848,0.48874449611040727
19,0.5666839022605777,0.4481353517005412,0.5042272819175609,0.4977864741502075,0.5516477605146998,0.4778735272644649
20,0.563245908612412,0.44861655717907806,0.48377409746699257,0.51765541897016,0.5105686055687636,0.4778735272644649
21,0.36108772265118516,0.26698493542843593,0.5655490347366802,0.5531396247207327,0.43088232210960203,0.4307798293747077
22,0.5849297914050259,0.4646055356507286,0.5087161230039589,0.49917462538197643,0.5343488413457529,0.4724059468278463
23,0.5748975954230694,0.46278313061101,0.5137735641593416,0.5157510049660505,0.5343488413457529,0.4716445878582897
24,0.5771709270772394,0.4580158739557998,0.5024332730172837,0.4774332984261756,0.5318057724323716,0.4778735272644649
